license,startup,phd_age,researcher_interaction,firm_cash,firm_in-kind,firm_interaction,number_of_firms,research_capacity,university_faculty,university_operations,reputation_ranking,faculty_awards,research_ranking,invention_disclosures,tto_experience,tto_staff,funding,length,distance,commercialization,staff,mid-level,full_professor,distinguished,male,female,micro,small,medium,large,university,creator,cit,mm,eet,photonics,earliest,mid-stage,latest,new_school,rising_star,laggard,old_school,firm_total,proj_funding,monthly,lt15,gte15,inventions_staff,research_faculty,in-kind_ratio
0,0,18,2,12870,13472,3,1,154062000,1598,11470,3,4.2,6,113,22,3.3,63459,25,213,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,26342,89801,4726.368421,0,1,34.24242424,96409.26158,0.212294552
0,0,5,0,25642,10284,0,3,141384000,908,11225,14,2.8,8,63,23,8.8,65745,27,494,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,35926,101671,8472.583333,1,0,7.159090909,155709.2511,0.156422542
0,0,24,2,244208,0,2,2,302765000,1039,10798,7,1.6,2,48,23,9.4,63118,22,255,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,244208,307326,27938.72727,0,1,5.106382979,291400.385,0
0,0,5,0,10319,298549,1,2,29260000,941,10951,9,5.8,4,63,8,7.9,66140,2,1703,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,308868,375008,25000.53333,1,0,7.974683544,31094.58023,4.513894769
0,0,20,0,65452,15144,1,4,302765000,1039,10798,7,1.6,2,48,23,9.4,64543,17,1735,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,80596,145139,13194.45455,0,1,5.106382979,291400.385,0.234634275
0,0,,3,0,5159,0,2,302765000,1039,10798,7,1.6,2,48,23,9.4,51300,19,560,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,5159,56459,1821.258065,1,0,5.106382979,291400.385,0.100565302
0,0,8,1,8817,49817,4,1,231197000,552,11621,16,7.9,14,50,16,5.7,62798,31,1085,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,58634,121432,9340.923077,1,0,8.771929825,418835.1449,0.793289595
0,0,1,2,11513,289841,2,3,302765000,1039,10798,7,1.6,2,48,23,9.4,56764,4,310,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,301354,358118,14324.72,1,0,5.106382979,291400.385,5.106070749
0,0,29,3,9770,17174,2,2,302765000,1039,10798,7,1.6,2,48,23,9.4,56930,9,550,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,26944,83874,3106.444444,0,1,5.106382979,291400.385,0.301668716
0,0,25,0,16694,17618,0,2,225719000,1550,10654,4,4.3,10,59,16,9.2,56317,17,347,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,34312,90629,3236.75,0,1,6.413043478,145625.1613,0.312836266
0,0,9,1,0,46258,3,2,220939000,1178,11504,13,9.9,18,47,10,11.7,64690,25,1533,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,46258,110948,5839.368421,1,0,4.017094017,187554.3294,0.715071881
0,0,14,3,67660,55911,0,1,141384000,908,11225,14,2.8,8,63,23,8.8,66721,30,474,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,123571,190292,13592.28571,1,0,7.159090909,155709.2511,0.837982045
0,0,21,1,66740,19854,1,2,231197000,552,11621,16,7.9,14,50,16,5.7,65814,7,599,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,86594,152408,10886.28571,0,1,8.771929825,418835.1449,0.301668338
0,0,19,0,4648,4993,0,2,231197000,552,11621,16,7.9,14,50,16,5.7,49654,16,621,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,9641,59295,1743.970588,0,1,8.771929825,418835.1449,0.100555847
0,0,,1,11722,45847,1,2,231197000,552,11621,16,7.9,14,50,16,5.7,57794,28,1104,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,57569,115363,5243.772727,1,0,8.771929825,418835.1449,0.79328304
0,0,,3,10870,22156,3,1,423384000,1778,13152,10,6.6,15,63,21,7.6,53595,25,421,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,33026,86621,3093.607143,1,0,8.289473684,238123.7345,0.413396772
0,0,22,1,22368,87785,4,2,37237000,691,10281,5,5.2,9,27,14,13.4,57349,38,1420,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,110153,167502,6442.384615,0,1,2.014925373,53888.56729,1.530715444
0,0,10,0,0,70901,1,3,154062000,1598,11470,3,4.2,6,113,22,3.3,55180,11,776,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,70901,126081,4669.666667,1,0,34.24242424,96409.26158,1.284903951
0,0,12,0,66074,10920,1,2,231197000,552,11621,16,7.9,14,50,16,5.7,65157,20,459,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,76994,142151,14215.1,1,0,8.771929825,418835.1449,0.167595193
0,0,21,1,12202,85369,3,2,423384000,1778,13152,10,6.6,15,63,21,7.6,60162,16,636,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,97571,157733,19716.625,0,1,8.289473684,238123.7345,1.418985406
0,0,,1,14564,12517,3,2,37237000,691,10281,5,5.2,9,27,14,13.4,62236,1,1206,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,27081,89317,11164.625,1,0,2.014925373,53888.56729,0.201121537
0,0,13,1,40453,15115,3,2,225719000,1550,10654,4,4.3,10,59,16,9.2,56369,25,274,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,55568,111937,5088.045455,1,0,6.413043478,145625.1613,0.268143838
0,0,13,2,12073,12105,1,3,231197000,552,11621,16,7.9,14,50,16,5.7,51590,12,96,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,24178,75768,2525.6,1,0,8.771929825,418835.1449,0.234638496
0,0,22,0,59768,76663,2,2,231197000,552,11621,16,7.9,14,50,16,5.7,57179,19,433,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,136431,193610,27658.57143,0,1,8.771929825,418835.1449,1.340754473
0,0,15,1,8437,188819,2,2,154062000,1598,11470,3,4.2,6,113,22,3.3,67598,29,628,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,197256,264854,17656.93333,0,1,34.24242424,96409.26158,2.793263114
0,0,16,1,34333,0,1,2,423384000,1778,13152,10,6.6,15,63,21,7.6,70990,25,944,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,34333,105323,10532.3,0,1,8.289473684,238123.7345,0
0,0,20,1,11413,27122,1,1,302765000,1039,10798,7,1.6,2,48,23,9.4,33253,20,1248,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,38535,71788,35894,0,1,5.106382979,291400.385,0.815625658
0,0,15,1,15328,43264,2,2,29260000,941,10951,9,5.8,4,63,8,7.9,57794,20,1083,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,58592,116386,5290.272727,0,1,7.974683544,31094.58023,0.748589819
0,0,26,1,8713,278300,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,55848,13,102,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,287013,342861,16326.71429,0,1,6.413043478,145625.1613,4.9831686
0,0,7,2,57484,36101,0,2,154062000,1598,11470,3,4.2,6,113,22,3.3,56686,27,1329,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,93585,150271,7909,1,0,34.24242424,96409.26158,0.636859189
0,0,12,1,7084,7103,0,3,141384000,908,11225,14,2.8,8,63,23,8.8,45407,14,779,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,14187,59594,19864.66667,1,0,7.159090909,155709.2511,0.156429625
0,0,27,0,32042,24338,3,2,154062000,1598,11470,3,4.2,6,113,22,3.3,62236,23,225,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,56380,118616,14827,0,1,34.24242424,96409.26158,0.391059837
0,0,29,1,0,0,0,5,302765000,1039,10798,7,1.6,2,48,23,9.4,63459,29,349,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,63459,3339.947368,0,1,5.106382979,291400.385,0
0,0,,2,11708,16769,1,3,225719000,1550,10654,4,4.3,10,59,16,9.2,57725,15,171,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,28477,86202,4310.1,1,0,6.413043478,145625.1613,0.290498051
0,0,2,0,16098,81382,2,2,231197000,552,11621,16,7.9,14,50,16,5.7,60698,4,313,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,97480,158178,9886.125,1,0,8.771929825,418835.1449,1.340769053
0,0,13,1,0,9908,1,2,154062000,1598,11470,3,4.2,6,113,22,3.3,49267,5,864,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,9908,59175,11835,1,0,34.24242424,96409.26158,0.201108247
0,0,15,1,22772,19683,1,3,37237000,691,10281,5,5.2,9,27,14,13.4,50332,33,328,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,42455,92787,2811.727273,0,1,2.014925373,53888.56729,0.391063339
0,0,14,1,6699,0,2,2,302765000,1039,10798,7,1.6,2,48,23,9.4,47712,5,1004,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,6699,54411,1554.6,1,0,5.106382979,291400.385,0
0,0,,1,8947,16660,0,2,225719000,1550,10654,4,4.3,10,59,16,9.2,57349,25,538,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,25607,82956,3190.615385,1,0,6.413043478,145625.1613,0.290502014
0,0,30,0,11631,12815,4,1,225719000,1550,10654,4,4.3,10,59,16,9.2,57349,16,22,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,24446,81795,3145.961538,0,1,6.413043478,145625.1613,0.223456381
0,0,19,0,124505,13768,2,2,231197000,552,11621,16,7.9,14,50,16,5.7,58680,4,212,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,138273,196953,7294.555556,0,1,8.771929825,418835.1449,0.234628494
0,0,,0,65601,50595,0,2,220939000,1178,11504,13,9.9,18,47,10,11.7,64690,33,198,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,116196,180886,9520.315789,1,0,4.017094017,187554.3294,0.782114701
0,0,,1,46217,29025,0,2,231197000,552,11621,16,7.9,14,50,16,5.7,45575,35,751,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,75242,120817,3356.027778,1,0,8.771929825,418835.1449,0.636862315
0,0,22,0,11217,46737,1,3,141384000,908,11225,14,2.8,8,63,23,8.8,65360,23,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,57954,123314,8808.142857,0,1,7.159090909,155709.2511,0.715070379
0,0,17,1,12360,10894,3,1,423384000,1778,13152,10,6.6,15,63,21,7.6,60940,12,735,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,23254,84194,10524.25,0,1,8.289473684,238123.7345,0.178765999
0,0,14,0,31483,42589,2,3,220939000,1178,11504,13,9.9,18,47,10,11.7,56055,11,170,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,74072,130127,4819.518519,1,0,4.017094017,187554.3294,0.759771653
0,0,15,1,10055,4321,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,64453,11,835,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,14376,78829,5630.642857,0,1,6.413043478,145625.1613,0.0670411
0,0,29,1,998,17877,1,1,231197000,552,11621,16,7.9,14,50,16,5.7,63999,12,645,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,18875,82874,5919.571429,0,1,8.771929825,418835.1449,0.27933249
0,0,15,2,4988,25719,2,3,154062000,1598,11470,3,4.2,6,113,22,3.3,63941,29,1844,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,30707,94648,5567.529412,0,1,34.24242424,96409.26158,0.402230181
0,0,12,0,34380,3731,1,2,231197000,552,11621,16,7.9,14,50,16,5.7,66777,12,336,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,38111,104888,10488.8,1,0,8.771929825,418835.1449,0.055872531
0,0,2,2,17370,46305,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,61856,4,313,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,63675,125531,10460.91667,1,0,6.413043478,145625.1613,0.748593508
0,0,23,2,109373,28332,1,3,423384000,1778,13152,10,6.6,15,63,21,7.6,37290,15,286,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,137705,174995,4268.170732,0,1,8.289473684,238123.7345,0.759774739
0,0,4,1,26148,82655,1,2,154062000,1598,11470,3,4.2,6,113,22,3.3,57794,20,112,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,108803,166597,7572.590909,1,0,34.24242424,96409.26158,1.430165761
0,0,,0,0,5122,0,2,220939000,1178,11504,13,9.9,18,47,10,11.7,57302,17,286,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,5122,62424,3285.473684,1,0,4.017094017,187554.3294,0.08938606
0,0,,2,33256,71450,0,1,231197000,552,11621,16,7.9,14,50,16,5.7,44409,17,704,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,104706,149115,4142.083333,1,0,8.771929825,418835.1449,1.608908104
0,0,20,0,26366,20027,2,3,225719000,1550,10654,4,4.3,10,59,16,9.2,51212,16,1107,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,46393,97605,19521,0,1,6.413043478,145625.1613,0.391060689
0,0,11,2,12968,25719,2,3,225719000,1550,10654,4,4.3,10,59,16,9.2,63941,17,1304,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,38687,102628,6036.941176,1,0,6.413043478,145625.1613,0.402230181
0,0,18,1,67091,211120,1,2,302765000,1039,10798,7,1.6,2,48,23,9.4,65157,12,759,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,278211,343368,34336.8,0,1,5.106382979,291400.385,3.240173734
0,0,17,0,46066,19364,2,2,37237000,691,10281,5,5.2,9,27,14,13.4,64189,19,530,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,65430,129619,10801.58333,0,1,2.014925373,53888.56729,0.301671626
0,0,18,1,0,0,2,2,225719000,1550,10654,4,4.3,10,59,16,9.2,65168,13,219,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,65168,4344.533333,0,1,6.413043478,145625.1613,0
0,0,12,1,11067,0,2,2,231197000,552,11621,16,7.9,14,50,16,5.7,54569,20,548,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,11067,65636,2263.310345,1,0,8.771929825,418835.1449,0
0,0,30,1,8856,22198,2,3,302765000,1039,10798,7,1.6,2,48,23,9.4,56764,25,200,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,31054,87818,3512.72,0,1,5.106382979,291400.385,0.391057713
0,0,,2,11546,0,0,1,225719000,1550,10654,4,4.3,10,59,16,9.2,56930,25,545,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,11546,68476,2536.148148,1,0,6.413043478,145625.1613,0
0,0,3,1,82196,20276,2,1,225719000,1550,10654,4,4.3,10,59,16,9.2,58540,7,778,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,102472,161012,23001.71429,1,0,6.413043478,145625.1613,0.346361462
0,0,7,1,189707,184486,1,3,141384000,908,11225,14,2.8,8,63,23,8.8,63999,5,195,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,374193,438192,31299.42857,1,0,7.159090909,155709.2511,2.882638791
0,0,14,0,17542,55424,1,2,52352000,931,8847,12,7.2,16,57,25,5.6,66140,17,1203,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,72966,139106,9273.733333,1,0,10.17857143,56232.00859,0.837980042
0,0,7,3,25749,65511,1,1,220939000,1178,11504,13,9.9,18,47,10,11.7,43432,19,450,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,91260,134692,33673,1,0,4.017094017,187554.3294,1.508357893
0,0,30,2,99314,47417,0,2,29260000,941,10951,9,5.8,4,63,8,7.9,57349,14,615,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,146731,204080,7849.230769,0,1,7.974683544,31094.58023,0.826814766
0,0,13,1,76160,0,1,3,80498000,1573,10555,11,3,1,110,18,4.4,56764,34,350,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,76160,132924,5316.96,1,0,25,51174.82517,0
0,0,10,2,22772,0,4,3,141384000,908,11225,14,2.8,8,63,23,8.8,50332,4,912,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,22772,73104,2215.272727,1,0,7.159090909,155709.2511,0
0,0,2,1,11313,23060,1,1,423384000,1778,13152,10,6.6,15,63,21,7.6,55781,8,1176,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,34373,90154,4507.7,1,0,8.289473684,238123.7345,0.413402413
0,0,35,2,6477,55666,13,2,52352000,931,8847,12,7.2,16,57,25,5.6,41518,31,133,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,62143,103661,34553.66667,0,1,10.17857143,56232.00859,1.34076786
0,0,19,3,11067,40850,1,2,378428000,1772,9102,18,2.9,5,127,7,2.7,54569,7,1186,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,51917,106486,3671.931034,0,1,47.03703704,213559.8194,0.748593524
0,0,17,1,22711,0,3,2,225719000,1550,10654,4,4.3,10,59,16,9.2,66168,22,941,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,22711,88879,6836.846154,0,1,6.413043478,145625.1613,0
0,0,,2,23889,42771,7,2,154062000,1598,11470,3,4.2,6,113,22,3.3,63800,19,726,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,66660,130460,10871.66667,1,0,34.24242424,96409.26158,0.67039185
0,0,6,2,66074,16744,0,1,378428000,1772,9102,18,2.9,5,127,7,2.7,65157,22,304,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,82818,147975,14797.5,1,0,47.03703704,213559.8194,0.256979296
0,0,3,1,28279,0,0,2,302765000,1039,10798,7,1.6,2,48,23,9.4,60421,13,449,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,28279,88700,11087.5,1,0,5.106382979,291400.385,0
0,0,16,1,19543,9097,0,1,37237000,691,10281,5,5.2,9,27,14,13.4,62634,22,1119,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,28640,91274,7606.166667,0,1,2.014925373,53888.56729,0.145240604
0,0,22,0,15497,17627,0,1,141384000,908,11225,14,2.8,8,63,23,8.8,58432,19,631,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,33124,91556,5385.647059,0,1,7.159090909,155709.2511,0.301666895
0,0,,2,0,13054,1,1,80498000,1573,10555,11,3,1,110,18,4.4,33382,21,745,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,13054,46436,23218,1,0,25,51174.82517,0.391049068
0,0,10,1,0,0,2,3,141384000,908,11225,14,2.8,8,63,23,8.8,56055,8,1269,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,56055,2076.111111,1,0,7.159090909,155709.2511,0
0,0,1,2,18164,48420,1,2,52352000,931,8847,12,7.2,16,57,25,5.6,64682,27,198,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,66584,131266,8751.066667,1,0,10.17857143,56232.00859,0.748585387
0,0,16,1,3514,11955,0,1,231197000,552,11621,16,7.9,14,50,16,5.7,56317,12,624,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,15469,71786,2563.785714,0,1,8.771929825,418835.1449,0.212280484
0,0,10,1,0,269488,0,2,423384000,1778,13152,10,6.6,15,63,21,7.6,54569,7,288,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,269488,324057,11174.37931,1,0,8.289473684,238123.7345,4.938481555
0,0,20,1,7965,37338,0,4,154062000,1598,11470,3,4.2,6,113,22,3.3,46414,26,1015,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,45303,91717,22929.25,0,1,34.24242424,96409.26158,0.804455552
0,0,17,0,63682,24557,2,2,225719000,1550,10654,4,4.3,10,59,16,9.2,62798,13,1072,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,88239,151037,11618.23077,0,1,6.413043478,145625.1613,0.391047486
0,0,,1,4218,9063,2,1,231197000,552,11621,16,7.9,14,50,16,5.7,67598,8,1285,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,13281,80879,5391.933333,1,0,8.771929825,418835.1449,0.134072014
0,0,20,2,13282,193034,1,2,302765000,1039,10798,7,1.6,2,48,23,9.4,50078,13,923,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,206316,256394,51278.8,0,1,5.106382979,291400.385,3.85466672
0,0,,2,11781,7499,1,2,52352000,931,8847,12,7.2,16,57,25,5.6,41950,21,287,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,19280,61230,1611.315789,1,0,10.17857143,56232.00859,0.178760429
0,0,15,2,0,51991,1,1,378428000,1772,9102,18,2.9,5,127,7,2.7,67438,22,616,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,51991,119429,7464.3125,0,1,47.03703704,213559.8194,0.770945164
0,0,34,0,33305,43367,1,3,37237000,691,10281,5,5.2,9,27,14,13.4,64690,16,1324,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,76672,141362,7440.105263,0,1,2.014925373,53888.56729,0.670381821
0,0,23,4,45751,3641,1,2,302765000,1039,10798,7,1.6,2,48,23,9.4,65168,31,208,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,49392,114560,7637.333333,0,1,5.106382979,291400.385,0.05587098
0,0,8,1,13524,111756,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,66682,23,598,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,125280,191962,17451.09091,1,0,6.413043478,145625.1613,1.67595453
0,0,34,1,41832,19418,1,1,225719000,1550,10654,4,4.3,10,59,16,9.2,49654,14,175,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,61250,110904,3261.882353,0,1,6.413043478,145625.1613,0.391066178
0,0,24,2,25883,285082,1,3,80498000,1573,10555,11,3,1,110,18,4.4,57209,31,195,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,310965,368174,17532.09524,0,1,25,51174.82517,4.983166984
0,0,9,2,9863,0,1,2,80498000,1573,10555,11,3,1,110,18,4.4,63219,27,1153,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,9863,73082,5621.692308,1,0,25,51174.82517,0
0,0,,0,0,38053,1,2,225719000,1550,10654,4,4.3,10,59,16,9.2,56764,31,743,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,38053,94817,3792.68,1,0,6.413043478,145625.1613,0.670372067
0,0,16,1,42419,0,1,4,302765000,1039,10798,7,1.6,2,48,23,9.4,60421,25,1096,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,42419,102840,12855,0,1,5.106382979,291400.385,0
0,0,17,1,9155,41305,2,1,302765000,1039,10798,7,1.6,2,48,23,9.4,58680,33,334,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,50460,109140,4042.222222,0,1,5.106382979,291400.385,0.703902522
0,0,11,1,5272,45304,1,2,29260000,941,10951,9,5.8,4,63,8,7.9,56317,15,289,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,50576,106893,3817.607143,1,0,7.974683544,31094.58023,0.80444626
0,0,21,3,24812,49607,2,3,154062000,1598,11470,3,4.2,6,113,22,3.3,66267,11,1935,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,74419,140686,10049,0,1,34.24242424,96409.26158,0.748592814
0,0,11,2,6540,71817,0,3,231197000,552,11621,16,7.9,14,50,16,5.7,46578,16,730,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,78357,124935,3569.571429,1,0,8.771929825,418835.1449,1.541865258
0,0,35,1,10626,87512,0,1,225719000,1550,10654,4,4.3,10,59,16,9.2,68108,23,332,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,98138,166246,15113.27273,0,1,6.413043478,145625.1613,1.284900452
0,0,,1,50958,51092,1,2,231197000,552,11621,16,7.9,14,50,16,5.7,65326,8,480,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,102050,167376,12875.07692,1,0,8.771929825,418835.1449,0.782108196
